WAFER_ID,sae_features_0,sae_features_1,sae_features_2,sae_features_3,sae_features_4,sae_features_5,sae_features_6,sae_features_7,sae_features_8,sae_features_9,sae_features_10,sae_features_11,sae_features_12,sae_features_13,sae_features_14
1306253764,9.531569,0.0,0.0,5.0763493,7.0533524,4.2267356,8.206422,6.1468215,8.414691,5.3466377,0.0,0.0,8.0774975,9.758976,0.0
1306253772,10.447802,0.0,0.0,5.0625525,8.236501,4.226963,9.183777,6.761691,9.009092,5.9823456,0.0,0.0,8.942579,10.345788,0.0
1306253780,9.972196,0.0,0.0,4.673416,7.79291,3.9547386,8.745971,6.3946047,8.72338,5.595259,0.0,0.0,8.596107,10.084253,0.0
1306253800,9.615606,0.0,0.0,4.4281983,7.5415516,3.7622857,8.472707,6.19601,8.472026,5.33895,0.0,0.0,8.349615,9.886146,0.0
1306253804,9.590924,0.0,0.0,5.310626,7.027662,4.3990607,8.133447,6.134671,8.5399275,5.512848,0.0,0.0,8.085193,9.510808,0.0
1308253522,10.318005,0.0,0.0,5.0168185,7.8781705,4.3068786,8.881366,6.760964,9.179172,5.848434,0.0,0.0,8.975361,10.63264,0.0
1308253526,9.601305,0.0,0.0,4.4526,7.5635757,3.7747135,8.479571,6.20347,8.445388,5.3488264,0.0,0.0,8.36542,9.820415,0.0
1308253546,9.709596,0.0,0.0,4.4716783,7.5437865,3.8435745,8.4477215,6.1600394,8.83105,5.2895,0.0,0.0,8.524245,10.1212225,0.0
1308253550,10.207549,0.0,0.0,4.8852706,8.015549,4.09618,8.957811,6.569987,9.298084,5.6082816,0.0,0.0,8.941993,10.663783,0.0
1308253554,9.451293,0.0,0.0,5.1729956,6.8594794,4.301425,8.058054,6.155654,8.488995,5.308837,0.0,0.0,8.043642,9.64896,0.0
1308253576,10.489375,0.0,0.0,5.89404,7.7253437,4.8711023,8.877293,6.7286277,9.313424,5.9751487,0.0,0.0,8.813157,10.365605,0.0
1308253584,9.726589,0.0,0.0,5.1607213,7.201254,4.345335,8.347054,6.465061,8.845602,5.471413,0.0,0.0,8.608296,9.942489,0.0
1308253592,10.339088,0.0,0.0,5.106289,8.0598545,4.2666273,8.951716,6.5725875,9.386584,5.6691427,0.0,0.0,9.048981,10.797391,0.0
1308253596,9.620805,0.0,0.0,4.7967844,7.1674585,4.0729814,8.293184,6.4121237,8.699483,5.4762516,0.0,0.0,8.3636465,9.884831,0.0
1310253570,9.8600445,0.0,0.0,4.739418,7.60987,4.01888,8.536748,6.3688364,8.741597,5.5012984,0.0,0.0,8.569782,10.108844,0.0
1310253586,9.948373,0.0,0.0,4.843102,7.776178,4.015623,8.8727255,6.4286737,8.808272,5.5680013,0.0,0.0,8.567766,10.195071,0.0
1310253816,9.824769,0.0,0.0,4.5480614,7.776817,3.8445272,8.561018,6.228993,8.951223,5.3582816,0.0,0.0,8.642689,10.271601,0.0
1310253820,9.727232,0.0,0.0,4.7444654,7.360935,4.0158815,8.415931,6.3724666,8.58578,5.515508,0.0,0.0,8.409103,10.075971,0.0
1312253522,10.293625,0.0,0.0,5.0617175,8.059692,4.276391,8.970865,6.709349,9.197421,5.8002143,0.0,0.0,9.03094,10.556363,0.0
1312253530,9.620189,0.0,0.0,4.165155,7.7555194,3.5884523,8.528522,6.0992723,8.889148,5.084148,0.0,0.0,8.594566,10.397196,0.0
1312253546,10.096765,0.0,0.0,4.827942,8.043456,4.0664387,8.862845,6.473462,9.241912,5.598435,0.0,0.0,8.914132,10.506746,0.0
1312253554,10.422849,0.0,0.0,5.0589805,8.136191,4.263235,9.20483,6.858823,9.258627,5.928836,0.0,0.0,9.0393915,10.559207,0.0
1312253566,10.110907,0.0,0.0,5.7485833,7.4036326,4.7276125,8.554754,6.4093165,9.069858,5.6636925,0.0,0.0,8.528782,10.15641,0.0
1312253596,10.40418,0.0,0.0,6.091997,7.3082194,5.1408734,8.814023,7.122832,9.1781225,6.126249,0.0,0.0,8.662438,10.162441,0.0
1314253568,9.432372,0.0,0.0,5.137867,6.934445,4.2037954,8.126511,6.082907,8.137315,5.407344,0.0,0.0,7.8688483,9.319482,0.0
1314253576,10.335158,0.0,0.0,4.993338,8.079852,4.135612,9.057017,6.6450043,9.144528,5.803182,0.0,0.0,8.861559,10.443659,0.0
1314253592,9.497305,0.0,0.0,4.424842,7.43511,3.7635612,8.324902,6.145888,8.32773,5.353889,0.0,0.0,8.304468,9.777936,0.0
1314253596,9.2217,0.0,0.0,4.285418,7.1464334,3.6241293,8.0603485,5.941725,8.125184,5.100648,0.0,0.0,8.045487,9.61045,0.0
1314253604,9.707505,0.0,0.0,4.4359894,7.6089296,3.8269358,8.536756,6.3261313,8.560254,5.3916283,0.0,0.0,8.504974,10.107696,0.0
1314253628,9.467079,0.0,0.0,4.4217706,7.476469,3.7111816,8.406058,6.1578913,8.353068,5.3068047,0.0,0.0,8.222293,9.761563,0.0
1314253794,9.203401,0.0,0.0,5.1326156,6.6680555,4.2365813,7.8831043,5.875693,7.916221,5.2947464,0.0,0.0,7.671083,9.024098,0.0
1314253798,9.822368,0.0,0.0,5.349849,7.1661897,4.514852,8.339115,6.3477254,8.632766,5.5088134,0.0,0.0,8.303753,9.891984,0.0
1314253822,10.027481,0.0,0.0,5.097566,7.8102655,4.168885,8.904751,6.515359,8.828869,5.7489424,0.0,0.0,8.57061,10.027854,0.0
1316253792,9.396203,0.0,0.0,4.48314,7.4167733,3.7232795,8.311682,6.001758,8.262747,5.256841,0.0,0.0,8.132691,9.559702,0.0
1316253804,8.781072,0.0,0.0,5.0206356,6.4103713,4.0151577,7.7453313,5.754305,7.9556913,5.0402527,0.0,0.0,7.3073797,8.94011,0.0
1316253826,9.791671,0.0,0.0,4.6776223,7.617335,3.959547,8.526105,6.2441936,8.708757,5.375936,0.0,0.0,8.5186825,10.146905,0.0
1316253838,10.16647,0.0,0.0,4.924508,7.922945,4.1166263,8.968341,6.602192,8.980077,5.6629686,0.0,0.0,8.778601,10.380755,0.0
1316253846,10.057873,0.0,0.0,5.0223513,7.777638,4.1594534,8.839425,6.546433,8.841006,5.6618986,0.0,0.0,8.68666,10.15826,0.0
1316253850,9.936308,0.0,0.0,4.7224073,7.8137965,3.9444227,8.8792,6.40904,8.789949,5.491145,0.0,0.0,8.584152,10.233556,0.0
1316253858,9.064659,0.0,0.0,3.9870439,7.0959024,3.4349833,7.969989,5.780854,7.991551,4.9174085,0.0,0.0,7.9286613,9.582325,0.0
1316253870,10.274279,0.0,0.0,4.997145,8.103773,4.2223105,9.024155,6.695883,9.081146,5.7803974,0.0,0.0,9.006851,10.479345,0.0
1318253584,10.415995,0.0,0.0,4.482696,8.785336,3.7992544,8.994709,6.185997,10.476106,5.358744,0.0,0.0,9.213499,11.778456,0.0
1318253608,10.52664,0.0,0.0,4.846682,8.507926,4.1031065,9.290611,6.7164826,10.243526,5.6949153,0.0,0.0,9.263349,11.602171,0.0
1322253616,10.065058,0.0,0.0,4.8564873,7.851474,4.126962,8.750608,6.5144796,8.889519,5.665766,0.0,0.0,8.809324,10.281028,0.0
1322253620,9.25006,0.0,0.0,4.782033,6.958462,4.1093903,7.621152,5.47667,8.403917,5.0477033,0.0,0.0,8.074176,9.587176,0.0
1324253768,10.199499,0.0,0.0,4.639446,8.026003,4.103362,8.60606,6.4459066,9.639436,5.680131,0.0,0.0,9.1577425,10.804314,0.0
1328253862,9.265208,0.0,0.0,4.0792565,7.3565955,3.4678636,8.202627,5.900847,8.182738,5.0496693,0.0,0.0,8.038574,9.669118,0.0
1330253600,10.216536,0.0,0.0,4.8210278,7.985784,4.064091,8.959975,6.569809,9.132099,5.664855,0.0,0.0,8.832709,10.591211,0.0
1330253620,10.288982,0.0,0.0,5.628106,7.7686353,4.7351356,8.648641,6.491303,9.643419,5.7787824,0.0,0.0,8.891047,10.634604,0.0
1330253782,9.93271,0.0,0.0,4.558467,7.945081,3.8851347,8.572651,6.2471337,9.119129,5.443366,0.0,0.0,8.760189,10.440553,0.0
1332253854,9.886842,0.0,0.0,4.6070905,7.7634783,3.9190392,8.504693,6.290068,8.979175,5.461568,0.0,0.0,8.675449,10.274816,0.0
1332253886,10.625474,0.0,0.0,5.3183103,8.282634,4.502237,9.106891,6.6646614,10.474513,5.8775063,0.0,0.0,9.2901,11.262064,0.0
1451738948,9.943099,0.0,0.0,4.773666,7.9070883,4.0770655,8.492226,6.2478313,9.176992,5.5846524,0.0,0.0,8.766278,10.402549,0.0
1451738960,9.290707,0.0,0.0,4.829111,7.131944,4.091715,7.9151173,5.672605,8.59668,5.109194,0.0,0.0,8.025662,9.769554,0.0
1451738976,9.620964,0.0,0.0,4.343492,7.8715625,3.748065,8.352605,5.7991166,9.024388,5.2007914,0.0,0.0,8.572635,10.33098,0.0
1451738980,10.7328205,0.0,0.0,4.819161,8.588163,4.174317,9.119513,6.679706,10.218155,5.9301715,0.0,0.0,9.459976,11.668887,0.0
1451738988,9.475597,0.0,0.0,4.4416137,7.6171556,3.780095,8.207937,5.794188,8.762266,5.2052226,0.0,0.0,8.349438,10.045171,0.0
1462254272,10.262598,0.0,0.0,4.5661917,8.503957,3.8300986,8.985335,6.095567,10.1801815,5.2613173,0.0,0.0,9.001349,11.676416,0.0
1462254280,10.690046,0.0,0.0,4.860704,8.670042,4.2527633,9.086082,6.6076403,10.137328,5.867559,0.0,0.0,9.49778,11.4315195,0.0
1462254288,10.383355,0.0,0.0,4.6034303,8.506859,3.987287,9.009325,6.511922,10.133706,5.5650716,0.0,0.0,9.2456875,11.379632,0.0
1462254300,9.504185,0.0,0.0,4.8382673,7.352376,4.1701336,7.9019055,5.62839,8.96823,5.140148,0.0,0.0,8.297353,10.014163,0.0
1462254316,10.295581,0.0,0.0,4.6661525,8.281669,4.069881,8.692332,6.135112,9.569544,5.5348015,0.0,0.0,9.045115,10.949661,0.0
1464254022,10.459774,0.0,0.0,4.3809767,8.716747,3.721177,9.1035,6.6837664,9.931096,5.7799616,0.0,0.0,9.21784,11.13292,0.0
1464254026,9.545447,0.0,0.0,4.6606555,7.4258313,4.0876846,7.8885527,5.5803995,8.965802,5.123581,0.0,0.0,8.416904,10.1648035,0.0
1464254140,9.768224,0.0,0.0,4.8673887,7.9324436,4.1437793,8.376471,5.846649,10.360284,5.01677,0.0,0.0,8.836591,11.090394,0.0
1471738964,8.389712,0.0,0.0,4.8114996,6.211332,4.217007,6.8031783,5.5428767,7.966161,4.889827,0.0,0.0,7.268368,8.3692,0.0
1471738972,8.027201,0.0,0.0,4.6086717,5.975347,4.0315685,6.547824,5.362285,7.69996,4.634825,0.0,0.0,6.8694673,8.196516,0.0
1475739234,9.5094385,0.0,0.0,4.6640797,7.429491,4.03801,7.8668785,5.837837,8.986154,5.317844,0.0,0.0,8.496807,10.062811,0.0
1475739238,9.6262245,0.0,0.0,4.6640224,7.40282,4.10805,7.9403696,5.9560075,9.076482,5.325895,0.0,0.0,8.589069,10.193582,0.0
1475739242,9.54522,0.0,0.0,5.3292494,7.2357936,4.451425,7.9740686,5.772093,9.028028,5.3023443,0.0,0.0,8.326638,10.017335,0.0
1475739250,9.448027,0.0,0.0,4.5400996,7.3480797,3.721973,8.066074,5.8114314,8.680316,5.224594,0.0,0.0,8.143614,10.141784,0.0
1475739276,10.211943,0.0,0.0,5.0291586,7.952913,4.298211,8.79364,6.382791,10.151509,5.5835104,0.0,0.0,9.08739,11.436748,0.0
1475739292,9.173149,0.0,0.0,3.6379294,7.198388,3.44807,7.5031385,5.405761,8.506495,4.9843054,0.0,0.0,8.178786,10.092099,0.0
1477739054,9.650587,0.0,0.0,4.582482,7.7607718,4.040435,8.07853,5.8604555,9.209584,5.3300786,0.0,0.0,8.684864,10.34202,0.0
1477739062,9.916893,0.0,0.0,4.9691525,7.4733033,4.287542,8.222132,5.8559804,9.668783,5.333579,0.0,0.0,8.689794,11.003615,0.0
1477739240,8.916927,0.0,0.0,3.5287023,7.2528033,3.2909503,7.306311,5.153602,8.392122,4.8605514,0.0,0.0,8.131393,9.616098,0.0
1478254296,9.627603,0.0,0.0,5.199093,7.1252036,4.3174944,8.378929,6.173986,8.71772,5.2673993,0.0,0.0,8.230522,10.252756,0.0
1478254304,9.290535,0.0,0.0,4.3429303,7.493435,3.6997943,8.418938,5.8264637,8.321661,4.9953914,0.0,0.0,8.294098,10.070414,0.0
1478254316,9.369888,0.0,0.0,5.235252,6.848033,4.281521,8.190223,6.009923,8.472639,5.155574,0.0,0.0,8.026663,9.962848,0.0
1478254324,9.688911,0.0,0.0,4.716626,7.366033,4.025945,8.383175,6.103985,8.747247,5.17551,0.0,0.0,8.366857,10.553159,0.0
1478254328,9.123786,0.0,0.0,4.7973475,6.671949,4.0496426,7.855419,5.7835507,8.328331,4.937134,0.0,0.0,7.8465705,9.895614,0.0
1479739258,9.93704,0.0,0.0,5.8605137,7.0961566,4.8284764,8.367683,6.286442,9.397634,5.584301,0.0,0.0,8.48397,10.533496,0.0
1480254034,9.754676,0.0,0.0,4.619858,7.6507297,3.8518214,8.821773,6.229971,8.958531,5.1473355,0.0,0.0,8.6321535,10.882662,0.0
1480254038,9.8753605,0.0,0.0,4.8212366,7.6312094,3.9554243,8.911816,6.2575574,8.865153,5.3581576,0.0,0.0,8.646442,10.580319,0.0
1480254058,9.769783,0.0,0.0,4.806214,7.4605885,4.1349626,8.494789,6.217589,8.889533,5.264576,0.0,0.0,8.543203,10.536451,0.0
1480254062,9.371792,0.0,0.0,5.1808624,6.9980316,4.216031,8.271955,5.9675207,8.482189,5.1208844,0.0,0.0,7.9730525,9.906134,0.0
1480254066,10.103868,0.0,0.0,4.7889776,7.716617,4.1591725,8.970361,6.550569,9.350568,5.354599,0.0,0.0,8.743555,11.280999,0.0
1480254074,9.902221,0.0,0.0,5.4405794,7.3306046,4.407246,8.5986805,6.3109136,8.706963,5.5865073,0.0,0.0,8.422907,9.929411,0.0
1480254096,9.643641,0.0,0.0,5.320695,7.1805964,4.420883,8.4392805,6.2589064,8.769104,5.2936096,0.0,0.0,8.271598,10.287196,0.0
1480254108,8.851618,0.0,0.0,4.4121566,6.6801567,3.6806436,7.8837137,5.7744503,7.8725543,4.8166466,0.0,0.0,7.7364964,9.540518,0.0
1481739014,9.831175,0.0,0.0,5.0858264,7.464499,4.3357115,8.20388,6.120918,9.41418,5.412975,0.0,0.0,8.663947,10.532075,0.0
1481739022,10.444131,0.0,0.0,5.579663,7.7981715,4.739374,8.804268,6.641915,10.125408,5.7424297,0.0,0.0,9.144922,11.27235,0.0
1481739038,10.352864,0.0,0.0,5.4321837,7.9370193,4.600475,8.776176,6.5775003,10.075196,5.6949534,0.0,0.0,9.05311,11.173681,0.0
1482254086,9.34565,0.0,0.0,4.5953956,7.119706,3.9108973,8.22993,5.90961,8.567502,4.9571505,0.0,0.0,8.045307,10.339064,0.0
1482254276,9.834874,0.0,0.0,4.8638144,7.4876733,4.1427536,8.514708,6.2182064,8.88893,5.2602997,0.0,0.0,8.539592,10.612942,0.0
1482254296,9.804192,0.0,0.0,5.0612,7.596397,4.241113,8.637829,6.2562284,8.862263,5.326452,0.0,0.0,8.545835,10.456487,0.0
1482254300,9.904695,0.0,0.0,4.9812546,7.724312,4.182874,8.693451,6.25224,8.994219,5.3436136,0.0,0.0,8.558193,10.642423,0.0
1484254312,9.4656925,0.0,0.0,4.6541867,7.377449,3.80094,8.554706,6.0591984,8.621705,5.0828924,0.0,0.0,8.378742,10.226027,0.0
1484254316,9.045693,0.0,0.0,4.2403426,7.14872,3.5843735,8.050368,5.651051,8.199608,4.7631516,0.0,0.0,7.953655,9.954846,0.0
1484254328,8.869204,0.0,0.0,4.016332,6.7903976,3.6801305,7.5347357,5.53085,7.9950852,4.777473,0.0,0.0,7.726553,9.599928,0.0
1484254338,9.587633,0.0,0.0,4.9240255,7.3305445,4.238791,8.433921,6.220327,8.764586,5.2011147,0.0,0.0,8.373217,10.305802,0.0
1484254342,8.55278,0.0,0.0,3.6224048,6.67085,3.326695,7.2826385,5.150888,7.7264194,4.463579,0.0,0.0,7.3779554,9.515582,0.0
1484254346,8.951729,0.0,0.0,3.9906857,6.810323,3.5937243,7.628885,5.532576,8.007294,4.7158194,0.0,0.0,7.7095027,9.878614,0.0
1484254358,8.418918,0.0,0.0,5.0938716,6.1560645,4.310882,7.14924,5.4277225,7.774358,4.793514,0.47927114,0.0,6.872358,8.682959,0.0
1484254366,9.407957,0.0,0.0,4.5648117,7.4069223,3.7717261,8.511524,5.9956875,8.57146,5.010381,0.0,0.0,8.363641,10.349428,0.0
1484254370,9.452736,0.0,0.0,5.839607,6.838177,4.9136157,7.863896,6.0422206,8.964279,5.4622664,0.16015737,0.0,7.6750064,9.515336,0.0
1484254374,9.098022,0.0,0.0,4.758885,6.5738583,4.1303844,7.5161686,5.688651,8.211903,5.000528,0.0,0.0,7.6141295,9.622417,0.0
1484254378,9.183861,0.0,0.0,4.43524,6.9785337,3.8708687,7.8920693,5.673107,8.421118,4.8127418,0.0,0.0,7.8935795,10.155216,0.0
1484254382,9.250363,0.0,0.0,4.3412538,6.961795,3.893093,7.8020716,5.815091,8.227937,5.050148,0.0,0.0,7.914197,9.825562,0.0
1486254080,10.2112055,0.0,0.0,4.8287225,7.8779073,4.140149,8.728185,6.2357874,9.421281,5.3777895,0.0,0.0,8.72888,11.178039,0.0
1486254092,10.145444,0.0,0.0,3.929524,8.658596,3.3884344,8.899363,6.490995,9.488411,5.571081,0.0,0.0,9.147826,10.868725,0.0
1486254096,10.416876,0.0,0.0,4.096599,8.951697,3.5225024,9.113407,6.615004,9.830493,5.7908716,0.0,0.0,9.393855,11.106801,0.0
1486254314,10.186343,0.0,0.0,3.8848653,8.830047,3.3609757,8.938114,6.5036297,9.653962,5.564677,0.0,0.0,9.233639,10.928983,0.0
1486254318,10.184332,0.0,0.0,4.7376876,8.390626,3.9266229,8.893043,6.478066,9.686478,5.6359124,0.0,0.0,8.954281,10.855684,0.0
1488254304,9.128335,0.0,0.0,4.4187117,7.030054,3.7284155,8.120397,5.741406,8.18403,4.9020534,0.0,0.0,8.079921,9.866911,0.0
1488254308,9.3364315,0.0,0.0,4.9588428,6.968377,4.1908646,8.122476,5.9297576,8.450329,5.1036,0.0,0.0,8.060076,9.991722,0.0
1488254338,10.110568,0.0,0.0,5.200654,7.7506,4.341152,8.781913,6.404508,9.168011,5.4992704,0.0,0.0,8.681836,10.6975155,0.0
1488254342,10.312157,0.0,0.0,6.133197,7.735509,5.21331,8.657719,6.6481047,9.91834,5.9594636,0.0,0.0,8.559643,10.49132,0.0
1488254346,10.046139,0.0,0.0,4.975566,7.6726637,4.272073,8.657844,6.336729,9.088806,5.4218917,0.0,0.0,8.736499,10.779553,0.0
1488254358,10.311161,0.0,0.0,5.482099,7.6942053,4.6335664,8.894024,6.7109766,9.390522,5.712392,0.0,0.0,8.913636,10.926259,0.0
1488254370,9.84833,0.0,0.0,4.844163,7.6594605,4.070264,8.810698,6.3523564,9.017779,5.2993054,0.0,0.0,8.661204,10.774045,0.0
1488254374,9.619063,0.0,0.0,5.292601,7.1292295,4.353482,8.40461,6.1342616,8.79029,5.2533174,0.0,0.0,8.281301,10.355597,0.0
1488254378,10.678643,0.0,0.0,5.878207,7.8085275,5.027788,9.07055,6.9494324,9.834956,5.899713,0.0,0.0,8.999526,11.319023,0.0
1488254382,10.188089,0.0,0.0,5.392694,7.509485,4.5779023,8.630672,6.391607,9.40127,5.562655,0.0,0.0,8.53139,10.982395,0.0
1490254080,10.148969,0.0,0.0,4.696645,8.109048,4.08348,8.643279,6.1994143,9.420405,5.6199117,0.0,0.0,8.964585,10.7852335,0.0
1490254092,10.196222,0.0,0.0,4.9444695,7.841683,4.3532367,8.421481,6.030953,9.562647,5.4730167,0.0,0.0,8.930527,10.879779,0.0
1490254104,10.431934,0.0,0.0,5.241555,8.257196,4.4391723,8.920103,6.303903,10.376662,5.562509,0.0,0.0,9.177683,11.5554495,0.0
1490254124,10.225358,0.0,0.0,4.5281987,8.072679,4.091203,8.503504,6.304632,9.513332,5.6615095,0.0,0.0,9.182641,10.81763,0.0
1490254140,10.091838,0.0,0.0,4.4176664,8.244373,3.940084,8.626027,6.2617545,9.535836,5.6115828,0.0,0.0,9.1705065,10.804236,0.0
1492254346,10.262294,0.0,0.0,4.678244,8.117828,4.1158247,8.667429,6.428775,9.535633,5.6527467,0.0,0.0,9.140552,10.784304,0.0
2110498180,10.221246,0.0,0.0,5.2130723,7.546162,4.334409,8.997502,6.726273,9.143616,5.5920477,0.0,0.0,8.805677,10.941214,0.0
2110498228,9.424139,0.0,0.0,5.2765255,6.9939823,4.4093785,8.200567,6.216498,8.674325,5.2328644,0.0,0.0,8.08906,9.936413,0.0
2114498118,8.426716,0.0,0.0,4.7085485,6.452296,4.0880036,6.9880304,5.627126,8.048543,4.79338,0.0,0.0,7.371063,8.53943,0.0
2655292676,9.946962,0.0,0.0,4.446009,7.8881993,3.7922597,8.543593,6.2013736,9.133521,5.4036417,0.0,0.0,8.723945,10.690835,0.0
2655292684,9.862179,0.0,0.0,4.4580674,7.8405933,3.7173572,8.535223,6.111254,9.084523,5.2943225,0.0,0.0,8.5866785,10.590887,0.0
2657292900,9.999085,0.0,0.0,5.3649,7.5919185,4.422348,8.674894,6.434494,9.42198,5.5325217,0.0,0.0,8.673701,10.477389,0.0
2657292942,9.63289,0.0,0.0,5.1234365,7.1900463,4.2819076,8.105504,6.1564007,8.960135,5.3926206,0.0,0.0,8.268486,10.077787,0.0
2657292950,9.529899,0.0,0.0,4.8003483,7.1627665,4.0518427,8.045059,5.955855,8.6254225,5.261341,0.0,0.0,8.114043,10.005867,0.0
2663292680,9.445268,0.0,0.0,4.9446516,6.870481,4.1505694,8.17562,6.07033,8.399411,5.1606116,0.0,0.0,8.128286,9.945778,0.0
2663292688,10.008501,0.0,0.0,5.0450926,7.197028,4.359132,8.604844,6.6156626,8.9254465,5.56987,0.0,0.0,8.617535,10.720308,0.0
2663292720,9.269722,0.0,0.0,4.8496847,6.843784,4.000807,8.076033,5.9155307,8.307634,4.985418,0.0,0.0,8.000019,9.811376,0.0
2663292724,10.063587,0.0,0.0,5.2580786,7.2528586,4.4064136,8.713756,6.5808187,8.910892,5.625098,0.0,0.0,8.611671,10.625579,0.0
2663292728,8.419319,0.0,0.0,3.8402052,6.4819055,3.316143,7.405909,5.3575263,7.5561724,4.421412,0.0,0.0,7.3995395,9.1605015,0.0
2665292900,9.707146,0.0,0.0,5.2966185,7.072623,4.4202933,8.271951,6.2830796,8.993624,5.3086777,0.0,0.0,8.324179,10.253336,0.0
2665292916,9.49871,0.0,0.0,4.866505,7.1518292,4.0996003,8.307513,6.162734,8.577454,5.0939813,0.0,0.0,8.253886,10.110438,0.0
2665292924,10.048593,0.0,0.0,5.430115,7.195446,4.5213637,8.71237,6.63285,9.083103,5.56284,0.0,0.0,8.50434,10.664452,0.0
2665292986,10.109977,0.0,0.0,4.690437,7.9190297,4.026236,8.683978,6.303166,9.199089,5.603397,0.0,0.0,8.829037,10.537609,0.0
2667292676,10.1335745,0.0,0.0,4.7992363,7.9183083,4.0541725,8.739025,6.3506956,9.0425825,5.612787,0.0,0.0,8.754586,10.483843,0.0
2667292680,10.180869,0.0,0.0,5.645687,7.753184,4.648164,8.612207,6.307481,9.896877,5.6398807,0.0,0.0,8.797106,10.800611,0.0
2667292708,10.155365,0.0,0.0,4.722496,8.018339,3.985055,8.727412,6.4503474,9.91758,5.6322103,0.0,0.0,8.932689,10.811694,0.0
2667292716,9.950066,0.0,0.0,4.41827,7.917798,3.856443,8.524124,6.2091994,9.152903,5.4761443,0.0,0.0,8.78681,10.49483,0.0
2667292874,9.774232,0.0,0.0,4.5313144,7.6780276,3.917736,8.311229,6.094113,8.965846,5.3798027,0.0,0.0,8.655142,10.221386,0.0
2667292894,10.064322,0.0,0.0,4.655924,7.824491,4.0456133,8.548152,6.402743,9.16859,5.6191225,0.0,0.0,8.851975,10.461716,0.0
2703293042,6.934752,0.0,0.0,3.076837,5.917035,2.9825792,5.8790226,4.8370147,6.913869,3.9765644,0.0,0.0,6.171476,7.061976,0.0
2703293050,7.70664,0.0,0.0,3.8203595,6.347179,3.4280443,6.6784945,5.2017956,7.556082,4.3176894,0.0,0.0,6.694745,7.935145,0.0
2703293054,6.7842064,0.0,0.0,2.839129,5.7930617,2.8755102,5.5919533,4.7149215,6.862145,3.8558245,0.0,0.0,6.041875,6.997398,0.0
2707293030,9.115514,0.0,0.0,4.6843033,7.146964,4.110728,7.973487,5.659409,8.3534155,4.8635097,0.0,0.0,7.9416237,9.654174,0.0
2707293042,8.732873,0.0,0.0,4.739221,6.5717354,4.043999,7.55973,5.4735565,7.741383,4.8504925,0.0,0.0,7.4952226,8.807013,0.0
2707293050,8.777111,0.0,0.0,5.1094866,6.4774494,4.3730392,7.4571214,5.6268682,8.081633,4.8629956,0.0,0.0,7.533369,8.951121,0.0
2707293076,8.946575,0.0,0.0,5.435258,6.322814,4.5977263,7.509252,5.8510118,8.247554,5.119056,0.03324491,0.0,7.6273365,8.975166,0.0
2707293108,10.292066,0.0,0.0,5.682603,7.6994863,4.771625,8.662811,6.6096168,9.872779,5.7746825,0.0,0.0,8.974072,10.953422,0.0
2709292842,10.188309,0.0,0.0,5.744959,7.6344695,4.743383,8.629695,6.2436733,9.983173,5.4853096,0.0,0.0,8.7392025,11.114996,0.0
2709292850,10.555279,0.0,0.0,5.5321784,8.022743,4.7314053,8.878323,6.678245,10.175481,5.8278933,0.0,0.0,9.210194,11.385905,0.0
2709292854,10.552824,0.0,0.0,5.4572554,8.007064,4.650597,8.713517,6.4476953,10.795899,5.641127,0.0,0.0,9.256228,11.906863,0.0
2709292858,10.635637,0.0,0.0,5.476716,8.126086,4.6446924,9.0253935,6.6764627,10.369433,5.8659415,0.0,0.0,9.291031,11.744771,0.0
2709292862,9.626316,0.0,0.0,5.502478,7.3077846,4.5486884,8.1262245,5.847261,9.783864,5.210279,0.0,0.0,8.398251,10.713567,0.0
2717292802,7.391054,0.0,0.0,3.6343195,6.169609,3.2840729,6.3548894,5.1748962,7.3668804,4.1690907,0.0,0.0,6.485069,7.5370193,0.0
2717292822,9.027516,0.0,0.0,4.579083,7.074428,4.04651,7.756243,6.1608095,8.691763,5.034144,0.0,0.0,7.669147,9.414693,0.0
2717292834,8.752687,0.0,0.0,4.2638283,6.7349787,3.8877878,7.287262,5.80882,8.439092,4.934377,0.0,0.0,7.4422345,9.434292,0.0
2717292838,8.908901,0.0,0.0,4.055707,6.8912644,3.741654,7.5664463,5.8597198,8.431611,4.8694835,0.0,0.0,7.776544,9.718552,0.0
2717292858,8.266894,0.0,0.0,3.8906496,6.6703424,3.4409318,7.26925,5.3957443,7.8329296,4.5128617,0.0,0.0,7.1890535,8.760205,0.0
2717292862,8.667362,0.0,0.0,4.059142,6.7294345,3.6944418,7.3533654,5.68716,8.2894535,4.814869,0.0,0.0,7.564503,9.3558655,0.0
2911013960,9.420385,0.0,0.0,5.061428,7.077352,4.2478,7.961362,5.7409983,8.71804,5.1982446,0.0,0.0,8.170231,9.875611,0.0
2911013972,9.535795,0.0,0.0,4.667747,7.408567,4.042899,7.8922224,5.8006015,8.985576,5.3154225,0.0,0.0,8.460084,10.083157,0.0
2911013976,10.071876,0.0,0.0,5.1513076,7.76979,4.4147477,8.413857,6.270327,9.891256,5.52225,0.0,0.0,8.930098,10.89263,0.0
2911013980,10.24278,0.0,0.0,5.9096127,7.516023,4.9243064,8.571844,6.3836536,10.077551,5.72185,0.0,0.0,8.889014,11.037056,0.0
2911013992,9.401216,0.0,0.0,4.260341,7.3556523,3.797793,7.790087,5.6121883,8.966778,5.1297793,0.0,0.0,8.417011,10.169615,0.0
