WAFER_ID,sae_features_0,sae_features_1,sae_features_2,sae_features_3,sae_features_4,sae_features_5,sae_features_6,sae_features_7,sae_features_8,sae_features_9,sae_features_10,sae_features_11,sae_features_12,sae_features_13,sae_features_14,sae_features_15,sae_features_16,sae_features_17,sae_features_18,sae_features_19,sae_features_20,sae_features_21,sae_features_22,sae_features_23,sae_features_24,sae_features_25,sae_features_26,sae_features_27,sae_features_28,sae_features_29,sae_features_30,sae_features_31,sae_features_32,sae_features_33,sae_features_34,sae_features_35,sae_features_36,sae_features_37,sae_features_38,sae_features_39,sae_features_40,sae_features_41,sae_features_42,sae_features_43,sae_features_44,sae_features_45,sae_features_46,sae_features_47,sae_features_48,sae_features_49,sae_features_50,sae_features_51,sae_features_52,sae_features_53,sae_features_54,sae_features_55,sae_features_56,sae_features_57,sae_features_58,sae_features_59,sae_features_60,sae_features_61,sae_features_62,sae_features_63
1304253534,3.7744966,4.155996,4.537111,2.3492842,5.5768213,2.1361403,2.7887585,0.0,0.0,1.2136728,6.46649,0.0,5.7396374,2.7205977,5.3346996,4.7670193,3.21608,0.0,6.878031,3.857517,3.7310374,2.739343,5.4286375,5.9693227,3.257606,0.0,0.0,0.0,9.96246,3.727334,2.9516277,0.0,2.5103123,5.3194966,0.26006004,4.5136285,5.5675793,1.4940257,0.0,3.8429515,0.3992171,7.102046,7.048402,0.0,2.922862,0.0,0.0,1.743129,0.0,9.125038,0.0,5.4518614,0.00204915,4.7654123,1.7826073,2.7903957,6.568291,4.8686686,2.1570108,2.473143,7.568106,2.4176168,0.0,0.0
1304253554,3.6992517,4.3050275,4.221955,2.4096189,5.7756977,2.5091715,3.4494588,0.0,0.0,0.65772927,6.2420096,0.0,6.651659,3.3577254,5.407016,4.930178,3.9459941,0.0,7.260825,4.465258,3.496298,2.542677,5.633829,6.8924212,3.8423576,0.0,0.0,0.0,10.473687,3.465831,3.208732,0.0,3.0424807,5.47227,0.75206274,4.521959,5.7321105,1.6321439,0.0,4.2587347,0.6496761,8.245677,7.6845756,0.0,2.902616,0.0,0.0,2.4821277,0.0,9.940623,0.0,6.381111,0.25533235,5.109804,2.6965902,3.3708081,6.7101593,5.422462,2.7434762,2.0251698,6.7866845,2.002427,0.040727407,0.0
1304253562,3.4845982,4.3645616,4.1800394,2.075124,5.6364923,2.017051,3.5774903,0.0,0.0,0.4540983,6.2412004,0.0,6.397448,3.1723151,5.564337,4.3770895,3.8919747,0.0,7.4852557,4.119373,3.2994704,2.0801983,5.5445247,6.9682236,3.653471,0.0,0.0,0.0,10.589764,2.931247,2.9832494,0.0,2.6750047,5.3173833,0.24416876,4.428201,5.3573685,1.5336552,0.0,3.9954944,0.041188527,8.186438,7.1842284,0.0,2.9235916,0.0,0.0,1.7245021,0.0,9.46548,0.0,5.8701043,0.32759315,4.9791365,2.2896457,3.1276882,6.4182987,5.5644636,2.1426842,1.6113797,6.883431,1.4835932,0.0,0.0
1304253566,3.8684425,4.4437137,4.531476,1.43275,5.5600176,1.576271,3.4118643,0.0,0.0,0.5125377,6.200879,0.0,6.3068924,2.3723288,5.637434,3.9576547,3.061295,0.0,7.3668504,3.675,4.1611843,1.7160728,5.486008,6.483193,2.6757782,0.0,0.0,0.0,10.8523035,3.4293976,2.725555,0.0,3.2330418,5.596048,0.15486592,4.106831,4.2158327,1.0376706,0.0,3.6740358,0.0418191,7.54866,6.556055,0.0,2.2187996,0.0,0.0,1.4790925,0.0,10.05452,0.0,5.172085,0.06950797,4.7418694,1.973622,2.9972808,6.6679974,4.9429235,1.5216823,1.2867514,7.161379,1.2522352,0.0,0.0
1304253572,3.1614397,4.2708364,4.237669,1.8537325,5.452237,2.0480275,3.1214986,0.0,0.0,0.45223162,6.383557,0.0,6.0325785,2.8117726,5.4477563,4.2118125,3.6981034,0.0,7.1570706,3.840032,3.146736,2.035192,5.420134,6.3894467,3.2957032,0.0,0.0,0.0,10.3987465,3.075098,2.7315629,0.0,2.8845708,5.1772585,0.1747354,3.978774,5.434815,1.3808742,0.0,3.6012635,0.43927643,7.870665,7.04155,0.0,2.6690826,0.0,0.0,1.6017141,0.0,9.678441,0.0,5.718424,0.13964555,4.668651,1.8845439,3.0358844,6.1149487,5.37454,1.9765147,1.8881327,6.994678,1.5999315,0.0,0.0
1306253578,3.6344976,4.3146644,4.4840503,1.2215813,5.3675437,1.6015482,3.8590744,0.0,0.0,0.081807144,6.071752,0.0,6.1801667,2.6515243,5.6548657,4.3384237,3.8902004,0.0,7.501232,3.9005544,3.8281844,1.8074408,5.6554213,7.1188827,3.174133,0.0,0.0,0.0,10.259805,2.9466994,2.7046044,0.0,3.2618687,5.3470345,0.2863558,4.0319285,4.2111926,0.92790323,0.0,3.8468835,0.0,8.139433,6.2118716,0.0,2.6147366,0.0,0.0,1.7099364,0.0,9.999143,0.0,5.36161,0.7044559,4.6871915,2.442,3.2766683,6.588862,5.0740385,1.8402473,0.8151472,6.95235,0.7402385,0.0,0.0
1306253582,3.6313686,4.172142,4.999039,0.7323764,5.5448856,1.3187509,3.7485785,0.0,0.0,0.0,6.005996,0.0,6.2046247,2.0769114,5.4966183,3.995133,3.9010127,0.0,7.328724,3.3179297,3.907803,1.492941,5.515483,6.8369346,2.6825542,0.0,0.0,0.0,9.978381,2.828072,2.6571746,0.0,3.4190118,5.553369,0.17499633,3.994268,3.326526,0.666684,0.0,3.986905,0.0,7.889318,5.541396,0.0,2.5945191,0.0,0.0,1.3548394,0.0,9.900027,0.0,4.3319664,1.3720065,4.434713,3.0427907,3.0235434,6.0574,4.7582464,1.3145796,0.0,6.9808292,0.0,0.42615533,0.0
1306253590,3.5881758,4.0204315,4.5178876,2.4033294,5.5330153,2.2499099,3.128374,0.0,0.0,1.258305,6.37577,0.0,5.822939,2.754113,5.1659856,4.8682003,3.3962545,0.0,6.887646,4.0435934,3.7106092,2.8321407,5.391154,5.9274864,3.3873546,0.0,0.0,0.0,9.940622,3.9273658,2.9295247,0.0,2.6168888,5.2745943,0.4882549,4.5048018,5.543422,1.4171554,0.0,3.8802614,0.46297663,7.206898,7.107397,0.0,2.7827182,0.0,0.0,2.0747514,0.0,9.0713625,0.0,5.6106043,0.0,4.9415455,1.9952357,2.886703,6.762527,4.8606305,2.2508552,2.3865333,7.465912,2.5082345,0.0,0.0
1306253764,3.2195156,4.1720243,4.3726153,1.1259468,5.2049866,1.4786923,3.3956182,0.0,0.0,0.36598876,6.1257057,0.0,6.013257,2.3990972,5.5219564,3.717327,3.4630857,0.0,7.186607,3.5625346,3.4674897,1.3785361,5.361722,6.5368667,2.7733312,0.0,0.0,0.0,10.543176,3.0325103,2.3174298,0.0,3.0232127,5.0898647,0.0073310114,3.6405659,4.3933997,0.9795168,0.0,3.4523282,0.026009021,7.913281,6.278079,0.0,2.3573816,0.0,0.0,1.1124268,0.0,9.829747,0.0,5.161201,0.10086289,4.3262997,1.8176098,3.0746245,6.1982665,5.0350246,1.604957,1.0536312,6.8330317,0.97991484,0.0,0.0
1306253772,4.4570575,4.7888966,5.186715,1.8763673,6.094949,2.323303,3.4848568,0.0,0.0,0.8887152,6.6731663,0.0,6.2572427,2.6990695,5.8124743,4.904787,3.488738,0.0,7.2428017,4.1388016,5.0115457,3.107466,5.6547933,6.5648785,3.266905,0.0,0.0,0.0,10.270127,4.4092956,3.3603957,0.0,3.6672812,5.7214656,1.2204682,4.461554,4.7130046,1.4286292,0.0,4.0697165,0.39071438,7.4138227,6.9018044,0.0,2.9089642,0.0,0.0,2.2193751,0.0,9.701663,0.0,5.6527205,0.2468008,5.240805,2.5061162,3.4131968,7.383271,4.715306,2.4707541,1.9307748,7.5625978,1.9330714,0.56384987,0.0
1306253780,3.9212055,4.3656354,4.92741,1.7652512,5.808435,2.039147,3.514838,0.0,0.0,0.6976269,6.4199557,0.0,6.2362623,2.6592746,5.786823,4.6574693,3.5262873,0.0,7.268659,3.9307153,4.637839,2.7088904,5.635464,6.465858,2.991006,0.0,0.0,0.0,10.4688,4.024601,2.8162193,0.0,3.4780326,5.4818244,0.8897161,4.2417173,4.712677,1.085312,0.0,4.0073934,0.49367326,7.6902337,6.85607,0.0,2.4245744,0.0,0.0,2.0695565,0.0,10.037663,0.0,5.4883976,0.041791156,5.0252547,2.3576994,3.3246353,7.0043964,4.959984,2.1907144,1.5487891,7.238755,1.9688762,0.13222052,0.0
1306253800,3.4514058,4.1151023,4.4244957,1.8736242,5.5073376,1.876228,2.7509372,0.0,0.0,0.6588559,6.107517,0.0,5.7061496,2.3607,5.3524413,4.1142683,3.0774138,0.0,6.932087,3.3865325,3.7087777,2.273261,5.145006,5.704217,2.590213,0.0,0.0,0.0,10.129241,3.4456215,2.4822705,0.0,2.7305467,5.233874,0.19911252,4.0666943,4.6525187,1.1793481,0.0,3.6758296,0.30932993,6.9806366,6.628456,0.0,2.431242,0.0,0.0,1.4385746,0.0,9.119891,0.0,4.782157,0.0,4.6775556,1.6784624,2.7968936,5.9567485,4.9817533,1.7493935,1.5068746,6.805404,1.6248326,0.0,0.0
1306253804,3.2456703,4.418384,4.36045,1.2249446,5.334745,1.6956737,3.523066,0.0,0.0,0.0811759,6.0944977,0.0,5.9723635,2.5192573,5.531319,3.8215477,3.2058976,0.0,7.044252,3.7391284,3.726052,1.3654349,5.3305616,6.4490166,2.679151,0.0,0.0,0.0,10.475465,3.2135444,2.7413359,0.0,3.2069788,5.488936,0.31403902,3.7602024,4.1550584,0.9065454,0.0,3.5440485,0.22011772,7.5862265,6.403706,0.0,2.2307384,0.0,0.0,1.5571023,0.0,10.012937,0.0,5.4335313,0.17395264,4.4056797,1.9889101,3.0391612,6.3036947,4.918216,1.5238485,1.0792829,6.817486,1.0345923,0.0,0.0
1308253522,4.256054,4.8581834,4.7198253,2.2451599,5.6013427,2.1025305,3.3409402,0.0,0.0,0.9625949,6.399535,0.0,6.3688936,2.7410333,5.764704,4.5483074,3.167458,0.0,7.487212,3.7385044,4.6595583,2.5967698,5.638772,6.993995,3.2634509,0.0,0.0,0.0,10.563667,3.6420374,3.0563798,0.0,3.6580842,5.65486,0.6115255,4.5545073,4.8807373,1.5686079,0.0,4.0618834,0.0,7.5333357,6.892267,0.0,2.7152867,0.0,0.0,1.6316142,0.0,9.46674,0.0,5.3281136,0.46334577,5.235338,2.1132529,3.4991689,6.8244834,5.0474195,2.1573663,2.1515563,7.2877283,1.6176264,0.045512587,0.0
1308253526,3.5028846,4.142653,4.4637957,1.8021952,5.449689,1.8745723,2.9256814,0.0,0.0,0.71632963,6.110224,0.0,5.7328935,2.323401,5.3781548,4.2120166,3.1582124,0.0,7.0228453,3.515893,3.8321955,2.3294866,5.263863,5.832188,2.650569,0.0,0.0,0.0,10.251896,3.4978158,2.4975097,0.0,2.8069596,5.221814,0.26689422,4.0761285,4.6018915,1.1799375,0.0,3.6790075,0.27879247,7.1674643,6.622599,0.0,2.400095,0.0,0.0,1.457659,0.0,9.248302,0.0,4.8859477,0.0,4.724269,1.766994,2.8656533,6.1858625,4.924695,1.8643695,1.44911,6.8672385,1.6431378,0.0,0.0
1308253546,3.76452,4.5598717,5.0413613,1.2351801,5.729711,1.7087843,2.9401233,0.0,0.0,0.0,5.8163133,0.0,5.852445,2.48492,5.2878385,4.767588,3.1124012,0.0,6.9635954,3.4871314,4.2740293,2.3684175,5.553999,6.17104,2.4793038,0.0,0.0,0.0,9.8318205,3.2449355,2.744263,0.0,3.3095431,5.1591134,0.32314238,3.9672663,3.9147,0.85933924,0.0,3.5637457,0.42076713,7.1368775,6.0230947,0.0,2.2494953,0.0,0.0,1.8280383,0.0,9.479017,0.0,4.5504127,0.67838776,4.2689447,2.712344,3.0174484,6.460494,4.4122086,1.7815354,0.8572981,6.4809103,1.1675651,0.38175276,0.0
1308253550,3.716892,4.040439,4.611049,2.2997887,5.6108947,2.269827,3.1400127,0.0,0.0,1.2744495,6.331655,0.0,5.770198,2.852603,5.154152,4.9532795,3.4448152,0.0,6.9160357,4.098611,3.8559718,2.9986198,5.451729,5.935,3.444995,0.0,0.0,0.0,9.753749,4.1170044,2.96935,0.0,2.6870604,5.299615,0.6074724,4.5543284,5.51401,1.3973731,0.0,3.988361,0.47565594,7.194079,7.0981436,0.0,2.8310444,0.0,0.0,2.2044604,0.0,9.046117,0.0,5.679687,0.0,4.9511485,2.1229868,2.9433756,6.851739,4.7231436,2.30824,2.3774815,7.6490965,2.5376747,0.2513308,0.0
1308253554,3.4183626,4.352035,4.322992,1.3596771,5.224774,1.6433177,3.5279448,0.0,0.0,0.32120857,6.1786265,0.0,6.002114,2.4709566,5.6328373,3.7675242,3.3210378,0.0,7.201997,3.6193764,3.7039256,1.6456225,5.375194,6.487561,2.823227,0.0,0.0,0.0,10.541574,2.9889722,2.5819266,0.0,3.0238953,5.251988,0.07668511,3.8440268,4.2730093,0.96526486,0.0,3.5855708,0.062357612,7.688135,6.377925,0.0,2.3286939,0.0,0.0,1.2580087,0.0,9.709083,0.0,5.1454625,0.17854737,4.4727755,1.7729489,3.2057574,6.257552,5.0092907,1.5393028,1.3560163,6.8971744,1.0975082,0.0,0.0
1308253576,3.225417,4.305948,4.2776694,2.2034898,5.66358,2.3262355,3.6347358,0.0,0.0,0.6018813,6.581342,0.0,6.578424,3.077497,5.422857,4.6911354,4.050839,0.0,7.5599585,4.270396,3.2525895,2.2637777,5.466347,6.72763,3.7148588,0.0,0.0,0.0,10.580358,3.5525448,2.9742527,0.0,2.956997,5.4209976,0.6987743,4.216704,5.7539387,1.4595358,0.0,4.01725,0.44720623,8.097525,7.263229,0.0,2.8647814,0.0,0.0,2.2770867,0.0,9.636127,0.0,5.9956107,0.2776528,5.135633,2.3959398,3.0572548,6.498261,5.4223633,2.282748,1.738662,6.871976,1.7487965,0.041778333,0.0
1308253584,3.6370087,4.0327854,4.7921386,1.8089261,5.9048333,1.8373908,3.1110957,0.0,0.0,0.76550126,6.0796704,0.0,6.2836967,2.9569902,5.0907884,4.3582006,3.5625234,0.0,7.3896804,3.623356,3.6095834,2.6351912,5.177809,5.797397,2.80167,0.0,0.0,0.0,10.087253,3.8884766,2.4141247,0.0,2.8478582,4.9511776,0.34666234,4.2252293,4.988665,1.1756905,0.0,3.9249845,0.30427882,7.488715,6.7815595,0.0,2.3508086,0.0,0.0,1.8877789,0.0,9.275958,0.0,5.255439,0.0,4.770928,2.2634728,2.9170933,6.544015,4.6161084,2.262432,1.4033707,7.095409,1.6590692,0.16193585,0.0
1308253592,3.5102172,3.9194546,4.5780745,2.4173667,5.484992,2.2949033,2.9385,0.0,0.0,0.9750218,6.163571,0.0,5.4630594,3.024509,5.1631694,4.8553596,3.525995,0.0,6.9266667,4.0243354,3.4864945,2.9789963,5.4871507,5.8586555,3.4820411,0.0,0.0,0.0,9.411662,3.987965,2.8817592,0.0,2.4883943,5.1334805,0.57524276,4.5253158,5.7302675,1.5318106,0.0,4.0527835,0.33887666,6.9602184,6.8521914,0.0,2.9660761,0.0,0.0,2.1866338,0.0,8.651501,0.0,5.59687,0.032070298,4.820752,2.0453248,2.745827,6.3632507,4.679306,2.3844576,2.4005857,7.5187545,2.5617378,0.53680694,0.0
1308253596,3.8599935,4.4378767,4.944121,1.8197874,5.0459566,0.99643356,3.380421,0.0,0.0,0.073508084,5.8091245,0.0,5.865645,2.4501941,5.21859,4.488934,3.2246711,0.0,6.818061,3.646591,4.1621914,2.105266,5.404402,6.6331363,2.887085,0.0,0.0,0.0,9.793694,2.3913596,2.954118,0.0,3.023442,5.296923,0.0,4.7017884,3.6881912,0.7502384,0.0,3.8433,0.0,6.8351154,5.778095,0.0,2.4226928,0.0,0.0,1.3441132,0.0,8.797404,0.0,4.266092,0.8631403,4.4378943,2.358027,3.024598,6.030824,4.8471045,1.356516,1.0210471,6.8844843,1.0713916,0.11710949,0.0
1310253570,4.032218,4.4387074,4.634486,1.5459703,5.5384703,1.5893272,3.4874277,0.0,0.0,0.6116373,6.1858463,0.0,6.3588896,2.4175434,5.724269,4.074317,3.104204,0.0,7.4446273,3.667242,4.345838,1.9223328,5.537466,6.6092257,2.7644744,0.0,0.0,0.0,10.796895,3.426822,2.6897798,0.0,3.3886454,5.525854,0.21879095,4.2035723,4.2450414,1.047398,0.0,3.7895966,0.04593115,7.5979443,6.537862,0.0,2.2525842,0.0,0.0,1.5090392,0.0,9.969764,0.0,5.127933,0.21604508,4.824974,2.0222938,3.2168539,6.7541056,4.9052362,1.6489918,1.4484289,7.207164,1.3166093,0.0,0.0
1310253586,3.4034543,4.012273,4.7777476,1.2821165,5.7312245,1.5376167,3.455203,0.0,0.0,0.45212412,6.469392,0.0,6.190386,2.4082866,5.5871377,4.4251537,3.2972727,0.0,7.219482,3.918859,4.0703425,2.026328,5.2775435,6.3639407,2.4767344,0.0,0.0,0.0,10.448956,3.8658528,2.515939,0.0,3.2721355,5.4321556,0.5619739,3.7501998,4.4049053,0.9180864,0.0,3.5724092,0.22844216,7.5282507,6.3050146,0.0,2.1418262,0.0,0.0,1.9579897,0.0,9.787503,0.0,5.0467467,0.0,4.7112603,2.0397573,2.8726714,6.6371994,4.8851194,1.889413,1.0563679,6.899491,1.3816152,0.0,0.0
1310253816,3.5785663,3.6685586,4.7457423,1.821333,5.590774,1.8459283,3.270542,0.0,0.0,0.73489946,6.171216,0.0,5.6683917,2.8855567,4.976512,4.8275027,3.4284265,0.0,6.955441,4.0880337,3.9472277,2.8597965,5.258782,5.6989603,3.0125706,0.0,0.0,0.0,9.289959,4.3630557,2.5999465,0.0,2.9598396,5.040837,1.0981115,4.0087776,4.8774633,1.2157828,0.0,3.841889,0.323684,6.8613544,6.287994,0.0,2.4824631,0.0,0.0,2.6449888,0.0,8.774772,0.0,5.370415,0.0,4.764507,2.3219857,2.6655672,6.5897107,4.3341994,2.3383973,1.7632523,7.2176476,2.1285124,0.63414985,0.0
1310253820,4.122036,4.4253283,4.9743037,1.6640136,5.29432,1.4033194,3.515751,0.0,0.0,0.61159784,5.9800196,0.0,6.3351765,2.391508,5.6827726,4.479492,3.1414664,0.0,7.430368,3.4583592,4.6469393,1.994429,5.5656815,6.824439,2.8373048,0.0,0.0,0.0,10.440341,3.3401442,2.6062555,0.0,3.768362,5.279371,0.35241985,4.4302883,4.061868,0.79676384,0.0,3.989439,0.0,7.737486,6.429222,0.0,2.330714,0.0,0.0,1.435842,0.0,9.827888,0.0,4.5278816,0.8110511,4.6558275,2.2450998,3.345795,6.7625875,4.6111755,1.5737073,1.0453515,6.9847374,1.1592138,0.0,0.0
1312253522,4.1056657,4.463715,4.788381,2.35983,5.85304,2.485763,2.984729,0.0,0.0,1.1331276,6.301499,0.0,6.0199103,3.084505,5.2466593,4.954644,3.421488,0.0,7.270884,4.0090938,4.1583066,2.8826773,5.384064,6.226317,3.2074673,0.0,0.0,0.0,9.755247,4.1880674,3.2912536,0.0,3.0407953,5.390728,0.84903586,4.796746,5.533472,1.744205,0.0,3.8595388,0.0,7.0189877,7.0909452,0.0,2.9354455,0.0,0.0,2.258445,0.0,9.088246,0.0,5.5282907,0.35121572,5.1094437,2.1915169,3.1275854,6.805085,4.5893354,2.466126,2.3637667,7.4401493,2.1007965,0.46589628,0.0
1312253530,3.529981,3.5930018,4.739543,1.589565,5.5559397,1.6654944,3.1763456,0.0,0.0,0.6507167,6.05581,0.0,5.5871067,2.7416024,4.9008884,4.645522,3.3574026,0.0,6.822534,3.9068532,3.8555098,2.6625597,5.141564,5.5665407,2.8571784,0.0,0.0,0.0,9.1668005,4.29751,2.4160438,0.0,2.9098196,4.9341683,0.9615391,3.8552904,4.6750093,1.124301,0.0,3.7880015,0.41223255,6.871644,6.0949645,0.0,2.2997787,0.0,0.0,2.540928,0.0,8.751909,0.0,5.211634,0.0,4.5516167,2.3753653,2.5946102,6.4587255,4.2640023,2.21571,1.5276943,7.065645,1.9063255,0.5949253,0.0
1312253546,3.6547785,4.102563,4.6102824,2.3521664,5.6898527,2.3967295,2.893015,0.0,0.0,0.861391,6.165494,0.0,5.6615396,3.1083841,4.978198,4.7584124,3.532887,0.0,6.982815,3.9950075,3.8426101,2.9331715,5.087,5.733187,3.0751238,0.0,0.0,0.0,9.25533,4.1842155,3.151458,0.0,2.8857362,5.078256,0.97115713,4.5348754,5.520602,1.6000733,0.0,3.7938652,0.0,6.4656205,6.6940107,0.0,2.7810361,0.0,0.0,2.555435,0.0,8.512197,0.0,5.4558454,0.23902868,5.065859,2.0982974,2.7805274,6.3521132,4.4710693,2.5592895,2.1368597,7.093046,2.0832894,0.67432857,0.0
1312253554,4.2014475,4.7204647,4.9918323,1.7013366,6.014277,1.9586569,3.7894878,0.0,0.0,0.6980751,6.592908,0.0,6.61009,2.7371757,5.9230137,5.0564013,3.6727524,0.0,7.4564652,4.053605,4.88195,2.3942273,5.6391063,7.4137897,2.9225624,0.0,0.0,0.0,10.717986,4.0643663,3.2489007,0.0,3.9251423,6.0330358,1.1766037,4.478574,4.7972155,1.2692131,0.0,3.9889865,0.0,7.6551356,6.628133,0.0,2.6235847,0.0,0.0,2.0500467,0.0,10.217523,0.0,5.3664575,0.50487274,5.159957,2.6268384,3.2101939,7.118698,4.661898,2.278814,1.2335447,7.075745,1.2745079,0.008100829,0.0
1312253566,2.8356867,4.1116123,4.382562,1.1212994,5.499872,1.6752017,3.7754369,0.0,0.0,0.0,6.262841,0.0,5.9505954,2.8053184,5.266104,4.1217256,3.8182154,0.0,7.4949775,3.9004688,3.5277998,1.8721209,5.18461,6.094928,3.0496633,0.0,0.0,0.0,10.005756,3.8257217,2.3636982,0.0,3.1684222,4.975431,0.7848971,3.4425998,4.2948213,0.8213211,0.0,3.6009037,0.22181448,7.6913886,6.024687,0.0,2.3911448,0.0,0.0,2.299632,0.0,9.626266,0.0,5.1982923,0.0,4.5092607,2.39707,2.679476,6.3864074,4.78773,1.6792192,0.6777537,6.9615064,0.93741727,0.5430943,0.0
1312253596,4.0861015,4.8383317,4.897657,2.3130393,5.4811926,1.7617278,3.4953933,0.0,0.0,0.6404947,6.1580443,0.0,6.4013033,3.1155388,5.3737264,4.447131,3.5925918,0.0,7.581303,3.9753315,4.35881,2.372431,5.702081,7.1415024,3.375687,0.0,0.0,0.0,10.685305,3.2717574,2.9939814,0.0,3.179113,5.337331,0.57511586,5.004797,4.9198112,1.2357897,0.0,4.235983,0.0,8.061548,6.827177,0.0,2.5590494,0.0,0.0,1.5051266,0.0,9.7535305,0.0,5.143123,0.63769037,4.973942,2.3865948,3.5809617,6.8010015,5.133609,1.9163336,1.3457187,7.5343385,1.6703486,0.3161733,0.0
1314253568,3.1188173,3.7243142,5.8563557,0.0,6.277765,0.6908464,3.8316262,0.0,0.0,0.0,5.9468307,0.0,6.8348684,1.6405816,5.436073,3.400206,3.17973,0.0,7.1227283,3.33181,3.9994488,0.24188834,4.8739166,6.8980346,1.5422598,0.0,0.0,0.0,9.964673,3.7606685,2.713266,0.0,3.845654,6.2895665,0.50326955,3.7837543,2.0579097,0.07186329,0.0,3.7715263,0.0,7.746067,4.525368,0.0,2.2907767,0.0,0.0,1.636546,0.0,10.457893,0.0,3.4541771,1.5257306,4.384592,3.45134,2.4783297,5.6728077,4.5621047,0.14360894,0.0,6.801233,0.0,1.1333818,0.0
1314253576,3.9757168,4.479204,5.783461,0.6181547,6.6119018,1.6981514,3.6855328,0.0,0.0,0.21465719,6.19111,0.0,7.0513206,2.656624,5.2598424,3.9438498,3.346314,0.0,7.328308,3.8030617,4.9796305,2.3616312,4.9624357,6.3615236,2.1980393,0.0,0.0,0.0,10.2057085,4.7282395,2.9620607,0.0,4.1032705,5.431328,1.0593033,4.0330553,3.8619742,1.3252069,0.0,3.9455488,0.0,7.7265034,6.2316756,0.0,1.8890742,0.0,0.0,2.2108314,0.0,10.018537,0.0,4.679633,0.81939745,4.873564,2.7296803,3.4373555,7.1764903,4.528174,2.1683757,0.67477,6.9507093,0.69181764,0.7598718,0.0
1314253592,4.084159,4.192177,5.658631,0.70947355,5.94152,1.1221894,3.4004002,0.0,0.0,0.0077376426,5.7729826,0.0,6.1055737,2.0279536,5.3434234,4.618804,3.1638117,0.0,6.918575,3.406443,4.862368,1.7912518,5.3267026,6.47687,1.9570137,0.0,0.0,0.0,9.400186,4.002029,2.6622672,0.0,3.6833093,5.502938,0.7213841,3.9276114,3.1442256,0.6934526,0.0,3.6004562,0.0,7.137903,5.395041,0.0,2.5377343,0.0,0.0,1.5738417,0.0,9.240787,0.0,3.890407,0.74651223,4.3234563,3.0463355,2.626501,6.267037,3.7058942,1.3968959,0.0,6.6735296,0.33247423,0.6856214,0.0
1314253596,3.5565715,3.8444257,5.1537743,0.8538574,5.5897417,1.0733927,3.3652995,0.0,0.0,0.12658282,5.7568855,0.0,5.9654584,1.8521357,5.5887036,3.96754,2.896285,0.0,6.91458,3.2267609,4.389198,1.5938088,5.1572976,5.9438896,2.0280614,0.0,0.0,0.0,9.935197,3.5791173,2.1151955,0.0,3.4928806,5.036606,0.43043175,3.6163208,3.339579,0.4324233,0.0,3.5769224,0.010645833,7.490046,5.577177,0.0,2.011499,0.0,0.0,1.42943,0.0,9.442162,0.0,4.001542,0.15989622,4.2121053,2.3957677,2.7426898,6.156847,4.326062,1.2743778,0.18973161,6.6364946,0.67746633,0.17520343,0.0
1314253604,3.8407884,4.2003484,5.622332,0.45109123,6.2864175,1.1296997,3.492417,0.0,0.0,0.0,5.9146748,0.0,6.194522,2.498077,4.930984,4.552274,3.3124502,0.0,6.93593,3.436477,4.7688127,1.8239475,4.8802,6.546435,1.8496598,0.0,0.0,0.0,9.332625,4.191716,2.824362,0.0,3.6129289,5.6261506,0.76678234,3.8820462,3.4153259,0.93036705,0.0,3.7181828,0.0,6.975154,5.169564,0.0,2.2536964,0.0,0.0,1.9402739,0.0,9.379324,0.0,4.0770097,0.8646902,4.4171815,2.9691663,2.4871511,6.326215,3.8717012,1.5427803,0.0,6.6800294,0.2603198,0.6534547,0.0
1314253628,3.8753068,4.4367056,5.3579874,1.0075874,5.8844824,1.2372344,3.4985535,0.0,0.0,0.0,5.978342,0.0,6.352551,2.1890984,5.7482734,4.545078,3.0944269,0.0,6.947925,3.4028609,4.711352,1.6805651,5.315837,6.5847874,2.199837,0.0,0.0,0.0,10.115269,3.7169652,2.7322128,0.0,3.7873645,5.7451544,0.89802223,3.8677504,3.538037,0.68220943,0.0,3.5881646,0.0,7.2311053,5.421701,0.0,2.1880298,0.0,0.0,1.6347244,0.0,9.776385,0.0,4.27995,0.8502866,4.492452,2.9150143,2.625431,6.2528152,4.1483607,1.2709785,0.20801996,6.787968,0.040490605,0.16260125,0.0
1314253794,3.3866763,3.7380376,5.7874956,0.0,6.5600147,0.61975265,3.9978595,0.0,0.0,0.0,6.131963,0.0,7.174123,1.7409782,5.4680758,3.5214636,3.2225783,0.0,7.2000365,3.4679713,3.9941247,0.5524649,5.0061374,6.5787125,1.6680259,0.0,0.0,0.0,9.968104,4.358502,2.5748367,0.0,3.930322,6.2244587,0.83347607,3.5809944,1.9779592,0.36531,0.0,3.4910758,0.0,7.833056,4.9177327,0.0,2.4470983,0.0,0.0,1.9043254,0.0,10.187924,0.0,3.5936387,1.1044184,4.4879055,3.598267,2.4403083,5.998173,4.258781,0.39831126,0.0,6.8866763,0.0,1.3295795,0.0
